Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1716293169383,21/05/2024 12:06:09,1716303969383,3,21/05/2024 18:06:09,142922,38,questionnaire-qwx3,,37766723,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,12,,,Thermometer,1,object-4
6,1716293169383,21/05/2024 12:06:09,1716303969383,3,21/05/2024 18:06:09,142922,38,questionnaire-qwx3,,37766723,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,93,,,jews,3,object-10
7,1716293169383,21/05/2024 12:06:09,1716303969383,3,21/05/2024 18:06:09,142922,38,questionnaire-qwx3,,37766723,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,20,,,arabs,4,object-11
8,1716293169384,21/05/2024 12:06:09,1716303969384,3,21/05/2024 18:06:09,142922,38,questionnaire-qwx3,,37766723,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716293622031,21/05/2024 12:13:42,1716304422031,3,21/05/2024 18:13:42,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716293623811,21/05/2024 12:13:43,1716304423811,3,21/05/2024 18:13:43,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716293632108,21/05/2024 12:13:52,1716304432108,3,21/05/2024 18:13:52,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716293632110,21/05/2024 12:13:52,1716304432110,3,21/05/2024 18:13:52,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716293653158,21/05/2024 12:14:13,1716304453158,3,21/05/2024 18:14:13,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,52,,,Thermometer,1,object-4
6,1716293653158,21/05/2024 12:14:13,1716304453158,3,21/05/2024 18:14:13,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,0,,,jews,3,object-10
7,1716293653158,21/05/2024 12:14:13,1716304453158,3,21/05/2024 18:14:13,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,0,,,arabs,4,object-11
8,1716293653159,21/05/2024 12:14:13,1716304453159,3,21/05/2024 18:14:13,142922,38,questionnaire-qwx3,,37766906,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716293790838,21/05/2024 12:16:30,1716304590838,3,21/05/2024 18:16:30,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716293793219,21/05/2024 12:16:33,1716304593219,3,21/05/2024 18:16:33,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716293799866,21/05/2024 12:16:39,1716304599866,3,21/05/2024 18:16:39,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716293799868,21/05/2024 12:16:39,1716304599868,3,21/05/2024 18:16:39,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716293816346,21/05/2024 12:16:56,1716304616346,3,21/05/2024 18:16:56,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,6,,,Thermometer,1,object-4
6,1716293816346,21/05/2024 12:16:56,1716304616346,3,21/05/2024 18:16:56,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,2,,,jews,3,object-10
7,1716293816346,21/05/2024 12:16:56,1716304616346,3,21/05/2024 18:16:56,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,77,,,arabs,4,object-11
8,1716293816346,21/05/2024 12:16:56,1716304616346,3,21/05/2024 18:16:56,142922,38,questionnaire-qwx3,,37766948,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716293869938,21/05/2024 12:17:49,1716304669938,3,21/05/2024 18:17:49,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716293873080,21/05/2024 12:17:53,1716304673080,3,21/05/2024 18:17:53,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716293878528,21/05/2024 12:17:58,1716304678528,3,21/05/2024 18:17:58,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716293878529,21/05/2024 12:17:58,1716304678529,3,21/05/2024 18:17:58,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716293894579,21/05/2024 12:18:14,1716304694579,3,21/05/2024 18:18:14,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,98,,,Thermometer,1,object-4
6,1716293894580,21/05/2024 12:18:14,1716304694580,3,21/05/2024 18:18:14,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,100,,,jews,3,object-10
7,1716293894580,21/05/2024 12:18:14,1716304694580,3,21/05/2024 18:18:14,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,97,,,arabs,4,object-11
8,1716293894580,21/05/2024 12:18:14,1716304694580,3,21/05/2024 18:18:14,142922,38,questionnaire-qwx3,,37766972,BLIND,11125100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716293892608,21/05/2024 12:18:12,1716304692608,3,21/05/2024 18:18:12,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716293894741,21/05/2024 12:18:14,1716304694741,3,21/05/2024 18:18:14,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716293902593,21/05/2024 12:18:22,1716304702593,3,21/05/2024 18:18:22,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716293902594,21/05/2024 12:18:22,1716304702594,3,21/05/2024 18:18:22,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716293935473,21/05/2024 12:18:55,1716304735473,3,21/05/2024 18:18:55,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,82,,,Thermometer,1,object-4
6,1716293935473,21/05/2024 12:18:55,1716304735473,3,21/05/2024 18:18:55,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,0,,,jews,3,object-10
7,1716293935473,21/05/2024 12:18:55,1716304735473,3,21/05/2024 18:18:55,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,25,,,arabs,4,object-11
8,1716293935473,21/05/2024 12:18:55,1716304735473,3,21/05/2024 18:18:55,142922,38,questionnaire-qwx3,,37766984,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716296698591,21/05/2024 13:04:58,1716307498591,3,21/05/2024 19:04:58,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716296701294,21/05/2024 13:05:01,1716307501294,3,21/05/2024 19:05:01,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716296705056,21/05/2024 13:05:05,1716307505056,3,21/05/2024 19:05:05,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716296705058,21/05/2024 13:05:05,1716307505058,3,21/05/2024 19:05:05,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716296739245,21/05/2024 13:05:39,1716307539245,3,21/05/2024 19:05:39,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,50,,,Thermometer,1,object-4
6,1716296739245,21/05/2024 13:05:39,1716307539245,3,21/05/2024 19:05:39,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,80,,,jews,3,object-10
7,1716296739245,21/05/2024 13:05:39,1716307539245,3,21/05/2024 19:05:39,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,68,,,arabs,4,object-11
8,1716296739245,21/05/2024 13:05:39,1716307539245,3,21/05/2024 19:05:39,142922,38,questionnaire-qwx3,,37767966,BLIND,11125372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716296893344,21/05/2024 13:08:13,1716307693344,3,21/05/2024 19:08:13,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716296895422,21/05/2024 13:08:15,1716307695422,3,21/05/2024 19:08:15,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716296899704,21/05/2024 13:08:19,1716307699704,3,21/05/2024 19:08:19,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716296899706,21/05/2024 13:08:19,1716307699706,3,21/05/2024 19:08:19,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716296918889,21/05/2024 13:08:38,1716307718889,3,21/05/2024 19:08:38,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,52,,,Thermometer,1,object-4
6,1716296918889,21/05/2024 13:08:38,1716307718889,3,21/05/2024 19:08:38,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,87,,,jews,3,object-10
7,1716296918889,21/05/2024 13:08:38,1716307718889,3,21/05/2024 19:08:38,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,79,,,arabs,4,object-11
8,1716296918890,21/05/2024 13:08:38,1716307718890,3,21/05/2024 19:08:38,142922,38,questionnaire-qwx3,,37768043,BLIND,11125435,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1707x772,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716297716629,21/05/2024 13:21:56,1716308516629,3,21/05/2024 19:21:56,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716297718262,21/05/2024 13:21:58,1716308518262,3,21/05/2024 19:21:58,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716297721937,21/05/2024 13:22:01,1716308521937,3,21/05/2024 19:22:01,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716297721941,21/05/2024 13:22:01,1716308521941,3,21/05/2024 19:22:01,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716297733112,21/05/2024 13:22:13,1716308533112,3,21/05/2024 19:22:13,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,49,,,Thermometer,1,object-4
6,1716297733113,21/05/2024 13:22:13,1716308533113,3,21/05/2024 19:22:13,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,96,,,jews,3,object-10
7,1716297733113,21/05/2024 13:22:13,1716308533113,3,21/05/2024 19:22:13,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,96,,,arabs,4,object-11
8,1716297733113,21/05/2024 13:22:13,1716308533113,3,21/05/2024 19:22:13,142922,38,questionnaire-qwx3,,37768332,BLIND,11125516,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x800,1280x631,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716297814974,21/05/2024 13:23:34,1716308614974,3,21/05/2024 19:23:34,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716297817298,21/05/2024 13:23:37,1716308617298,3,21/05/2024 19:23:37,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716297823374,21/05/2024 13:23:43,1716308623374,3,21/05/2024 19:23:43,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716297823376,21/05/2024 13:23:43,1716308623376,3,21/05/2024 19:23:43,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716297840849,21/05/2024 13:24:00,1716308640849,3,21/05/2024 19:24:00,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,11,,,Thermometer,1,object-4
6,1716297840849,21/05/2024 13:24:00,1716308640849,3,21/05/2024 19:24:00,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,100,,,jews,3,object-10
7,1716297840849,21/05/2024 13:24:00,1716308640849,3,21/05/2024 19:24:00,142922,38,questionnaire-qwx3,,37768372,BLIND,11125525,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,80,,,arabs,4,object-11
