Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
1,1716200582096,20/05/2024 10:23:02,1716200584934,3,20/05/2024 13:23:04,142922,38,task-ba8o,,37743515,BLIND,11118127,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716200584755,20/05/2024 10:23:04,1716200587622,3,20/05/2024 13:23:07,142922,38,task-ba8o,,37743515,BLIND,11118127,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2647.5,,,,,0,1,0,,,,,,Instr1,
3,1716200588398,20/05/2024 10:23:08,1716200591264,3,20/05/2024 13:23:11,142922,38,task-ba8o,,37743515,BLIND,11118127,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,3632.5,,,,,0,1,0,,,,,,Instr1,
4,1716200598301,20/05/2024 10:23:18,1716200600896,3,20/05/2024 13:23:20,142922,38,task-ba8o,,37743515,BLIND,11118127,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,9626.000000000002,,,,,0,1,0,,,,,,AC1,
5,1716200601800,20/05/2024 10:23:21,1716200604385,3,20/05/2024 13:23:24,142922,38,task-ba8o,,37743515,BLIND,11118127,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3477.89999999851,,,,,0,1,0,,,,,,Instr2,
6,1716200601919,20/05/2024 10:23:21,1716200604388,3,20/05/2024 13:23:24,142922,38,task-ba8o,,37743515,BLIND,11118127,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,19454,,,,,0,1,0,,,,,,,
1,1716204069224,20/05/2024 11:21:09,1716204069136,3,20/05/2024 14:21:09,142922,38,task-ba8o,,37745346,BLIND,11118165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716204103521,20/05/2024 11:21:43,1716204103495,3,20/05/2024 14:21:43,142922,38,task-ba8o,,37745346,BLIND,11118165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,34332.19999998808,,,,,0,1,0,,,,,,Instr1,
3,1716204115690,20/05/2024 11:21:55,1716204115666,3,20/05/2024 14:21:55,142922,38,task-ba8o,,37745346,BLIND,11118165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,12165.800000011921,,,,,0,1,0,,,,,,Instr1,
4,1716204118362,20/05/2024 11:21:58,1716204118315,3,20/05/2024 14:21:58,142922,38,task-ba8o,,37745346,BLIND,11118165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,2627.5,,,,,0,1,0,,,,,,AC1,
5,1716204133491,20/05/2024 11:22:13,1716204133467,3,20/05/2024 14:22:13,142922,38,task-ba8o,,37745346,BLIND,11118165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,15143.300000011921,,,,,0,1,0,,,,,,Instr2,
6,1716204133605,20/05/2024 11:22:13,1716204133470,3,20/05/2024 14:22:13,142922,38,task-ba8o,,37745346,BLIND,11118165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,64334,,,,,0,1,0,,,,,,,
1,1716202036813,20/05/2024 10:47:16,1716202037232,3,20/05/2024 13:47:17,142922,38,task-ba8o,,37744104,BLIND,11118325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716202039402,20/05/2024 10:47:19,1716202039865,3,20/05/2024 13:47:19,142922,38,task-ba8o,,37744104,BLIND,11118325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2586.199999809265,,,,,0,1,0,,,,,,Instr1,
3,1716202179331,20/05/2024 10:49:39,1716202179800,3,20/05/2024 13:49:39,142922,38,task-ba8o,,37744104,BLIND,11118325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,139927.40000009537,,,,,0,1,0,,,,,,Instr1,
4,1716202208517,20/05/2024 10:50:08,1716202208981,3,20/05/2024 13:50:08,142922,38,task-ba8o,,37744104,BLIND,11118325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,29148.699999999983,,,,,0,1,0,,,,,,AC1,
5,1716202213554,20/05/2024 10:50:13,1716202214032,3,20/05/2024 13:50:14,142922,38,task-ba8o,,37744104,BLIND,11118325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5038.400000095367,,,,,0,1,0,,,,,,Instr2,
6,1716202213734,20/05/2024 10:50:13,1716202214036,3,20/05/2024 13:50:14,142922,38,task-ba8o,,37744104,BLIND,11118325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,176804,,,,,0,1,0,,,,,,,
1,1716203037720,20/05/2024 11:03:57,1716203037451,3,20/05/2024 14:03:57,142922,38,task-ba8o,,37744769,BLIND,11118354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716203103571,20/05/2024 11:05:03,1716203103327,3,20/05/2024 14:05:03,142922,38,task-ba8o,,37744769,BLIND,11118354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,65829.10000002384,,,,,0,1,0,,,,,,Instr1,
3,1716203114619,20/05/2024 11:05:14,1716203114385,3,20/05/2024 14:05:14,142922,38,task-ba8o,,37744769,BLIND,11118354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,11047.400000035763,,,,,0,1,0,,,,,,Instr1,
4,1716203125890,20/05/2024 11:05:25,1716203125670,3,20/05/2024 14:05:25,142922,38,task-ba8o,,37744769,BLIND,11118354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,11291.099999999991,,,,,0,1,0,,,,,,AC1,
5,1716203133717,20/05/2024 11:05:33,1716203133453,3,20/05/2024 14:05:33,142922,38,task-ba8o,,37744769,BLIND,11118354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,7772.5,,,,,0,1,0,,,,,,Instr2,
6,1716203133819,20/05/2024 11:05:33,1716203133456,3,20/05/2024 14:05:33,142922,38,task-ba8o,,37744769,BLIND,11118354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,96005,,,,,0,1,0,,,,,,,
1,1716203969921,20/05/2024 11:19:29,1716204005133,3,20/05/2024 14:20:05,142922,38,task-ba8o,,37745295,BLIND,11118543,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716203975580,20/05/2024 11:19:35,1716204010826,3,20/05/2024 14:20:10,142922,38,task-ba8o,,37745295,BLIND,11118543,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5649.29999999702,,,,,0,1,0,,,,,,Instr1,
3,1716203982462,20/05/2024 11:19:42,1716204017720,3,20/05/2024 14:20:17,142922,38,task-ba8o,,37745295,BLIND,11118543,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,6886.400000002235,,,,,0,1,0,,,,,,Instr1,
4,1716203992884,20/05/2024 11:19:52,1716204028130,3,20/05/2024 14:20:28,142922,38,task-ba8o,,37745295,BLIND,11118543,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,10416.599999999999,,,,,0,1,0,,,,,,AC1,
5,1716204005584,20/05/2024 11:20:05,1716204040816,3,20/05/2024 14:20:40,142922,38,task-ba8o,,37745295,BLIND,11118543,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,12671.400000002235,,,,,0,1,0,,,,,,Instr2,
6,1716204005690,20/05/2024 11:20:05,1716204040821,3,20/05/2024 14:20:40,142922,38,task-ba8o,,37745295,BLIND,11118543,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,35688,,,,,0,1,0,,,,,,,
1,1716205964286,20/05/2024 11:52:44,1716205984718,3,20/05/2024 14:53:04,142922,38,task-ba8o,,37746124,BLIND,11118763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716206051113,20/05/2024 11:54:11,1716206071500,3,20/05/2024 14:54:31,142922,38,task-ba8o,,37746124,BLIND,11118763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,86677.80000001192,,,,,0,1,0,,,,,,Instr1,
3,1716206073811,20/05/2024 11:54:33,1716206094280,3,20/05/2024 14:54:54,142922,38,task-ba8o,,37746124,BLIND,11118763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,22766.100000023842,,,,,0,1,0,,,,,,Instr1,
4,1716206078014,20/05/2024 11:54:38,1716206098449,3,20/05/2024 14:54:58,142922,38,task-ba8o,,37746124,BLIND,11118763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,4149.800000000003,,,,,0,1,0,,,,,,AC1,
5,1716206088364,20/05/2024 11:54:48,1716206108828,3,20/05/2024 14:55:08,142922,38,task-ba8o,,37746124,BLIND,11118763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,10362.5,,,,,0,1,0,,,,,,Instr2,
6,1716206088485,20/05/2024 11:54:48,1716206108837,3,20/05/2024 14:55:08,142922,38,task-ba8o,,37746124,BLIND,11118763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,124119,,,,,0,1,0,,,,,,,
1,1716208838524,20/05/2024 12:40:38,1716208839849,3,20/05/2024 15:40:39,142922,38,task-ba8o,,37747105,BLIND,11118974,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1920x1080,1912x958,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716208882641,20/05/2024 12:41:22,1716208884017,3,20/05/2024 15:41:24,142922,38,task-ba8o,,37747105,BLIND,11118974,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1920x1080,1912x958,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,44150.39999997616,,,,,0,1,0,,,,,,Instr1,
3,1716208909257,20/05/2024 12:41:49,1716208910617,3,20/05/2024 15:41:50,142922,38,task-ba8o,,37747105,BLIND,11118974,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1920x1080,1912x958,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,26594.69999998808,,,,,0,1,0,,,,,,Instr1,
4,1716208916247,20/05/2024 12:41:56,1716208917606,3,20/05/2024 15:41:57,142922,38,task-ba8o,,37747105,BLIND,11118974,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1920x1080,1912x958,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,6983.400000000009,,,,,0,1,0,,,,,,AC1,
5,1716208929385,20/05/2024 12:42:09,1716208930752,3,20/05/2024 15:42:10,142922,38,task-ba8o,,37747105,BLIND,11118974,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1920x1080,1912x958,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,13139.800000011921,,,,,0,1,0,,,,,,Instr2,
6,1716208929497,20/05/2024 12:42:09,1716208930756,3,20/05/2024 15:42:10,142922,38,task-ba8o,,37747105,BLIND,11118974,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1920x1080,1912x958,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,90907,,,,,0,1,0,,,,,,,
1,1716211632614,20/05/2024 13:27:12,1716211631894,3,20/05/2024 16:27:11,142922,38,task-ba8o,,37748673,BLIND,11119522,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716211662843,20/05/2024 13:27:42,1716211661906,3,20/05/2024 16:27:41,142922,38,task-ba8o,,37748673,BLIND,11119522,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,29854.100000023842,,,,,0,1,0,,,,,,Instr1,
3,1716211670160,20/05/2024 13:27:50,1716211668131,3,20/05/2024 16:27:48,142922,38,task-ba8o,,37748673,BLIND,11119522,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,6162.600000023842,,,,,0,1,0,,,,,,Instr1,
4,1716211676775,20/05/2024 13:27:56,1716211674966,3,20/05/2024 16:27:54,142922,38,task-ba8o,,37748673,BLIND,11119522,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,6799.5,,,,,0,1,0,,,,,,AC1,
5,1716211686637,20/05/2024 13:28:06,1716211685457,3,20/05/2024 16:28:05,142922,38,task-ba8o,,37748673,BLIND,11119522,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,10468.199999988079,,,,,0,1,0,,,,,,Instr2,
6,1716211686884,20/05/2024 13:28:06,1716211685467,3,20/05/2024 16:28:05,142922,38,task-ba8o,,37748673,BLIND,11119522,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,53573,,,,,0,1,0,,,,,,,
1,1716214019829,20/05/2024 14:06:59,1716214019181,3,20/05/2024 17:06:59,142922,38,task-ba8o,,37749989,BLIND,11119801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716214105849,20/05/2024 14:08:25,1716214105234,3,20/05/2024 17:08:25,142922,38,task-ba8o,,37749989,BLIND,11119801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,85954.30000001192,,,,,0,1,0,,,,,,Instr1,
3,1716214125284,20/05/2024 14:08:45,1716214124679,3,20/05/2024 17:08:44,142922,38,task-ba8o,,37749989,BLIND,11119801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,19437.899999976158,,,,,0,1,0,,,,,,Instr1,
4,1716214130828,20/05/2024 14:08:50,1716214130168,3,20/05/2024 17:08:50,142922,38,task-ba8o,,37749989,BLIND,11119801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,5466.699999999997,,,,,0,1,0,,,,,,AC1,
5,1716214141034,20/05/2024 14:09:01,1716214140433,3,20/05/2024 17:09:00,142922,38,task-ba8o,,37749989,BLIND,11119801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,10249.200000047684,,,,,0,1,0,,,,,,Instr2,
6,1716214141131,20/05/2024 14:09:01,1716214140439,3,20/05/2024 17:09:00,142922,38,task-ba8o,,37749989,BLIND,11119801,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,121258,,,,,0,1,0,,,,,,,
1,1716228891843,20/05/2024 18:14:51,1716228889909,3,20/05/2024 21:14:49,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716228894235,20/05/2024 18:14:54,1716228892329,3,20/05/2024 21:14:52,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2396.7999999821186,,,,,0,1,0,,,,,,Instr1,
3,1716228895639,20/05/2024 18:14:55,1716228893745,3,20/05/2024 21:14:53,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,1411,,,,,0,1,0,,,,,,Instr1,
4,1716229028024,20/05/2024 18:17:08,1716229026145,3,20/05/2024 21:17:06,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1716229038731,20/05/2024 18:17:18,1716229036847,3,20/05/2024 21:17:16,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,10682.934,,,,,0,1,0,,,,,,AC1,
6,1716229276272,20/05/2024 18:21:16,1716229273902,3,20/05/2024 21:21:13,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,237045.5,,,,,0,1,0,,,,,,Instr2,
7,1716229276411,20/05/2024 18:21:16,1716229273905,3,20/05/2024 21:21:13,142922,38,task-ba8o,,37754264,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,247760,,,,,0,1,0,,,,,,,
1,1716235208678,20/05/2024 20:00:08,1716235207818,3,20/05/2024 23:00:07,142922,38,task-ba8o,,37755731,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,853x367,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716235257001,20/05/2024 20:00:57,1716235256206,3,20/05/2024 23:00:56,142922,38,task-ba8o,,37755731,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,842x367,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,48252.300000190735,,,,,0,1,0,,,,,,Instr1,
3,1716235267716,20/05/2024 20:01:07,1716235266909,3,20/05/2024 23:01:06,142922,38,task-ba8o,,37755731,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,842x367,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,10659.599999904633,,,,,0,1,0,,,,,,Instr1,
